cell_id,r_c,x_c,z_c,radial_pos,A_true,rel_err_N200,rel_err_N317,rel_err_N502,rel_err_N796,rel_err_N1262,rel_err_N2000
1.860000000000000000e+02,1.523424339707021846e-01,4.842607417308841811e-01,1.093449918767341877e-01,4.964522063907754745e-01,8.498881781010207692e-02,-1.651400974595040871e-03,-4.452206102444344893e-04,6.018069700230999075e-04,-5.266629779440146208e-04,2.317319307252319049e-04,1.543866465070209415e-04
1.870000000000000000e+02,1.274065219760308065e-01,2.391171186200369281e-02,5.501017220717705491e-01,5.506211715785173100e-01,6.169582918796287507e-02,7.971233176071068627e-03,-1.599829137158281789e-03,1.142105717539809717e-03,-1.249129090756806448e-04,-5.688974772208865716e-04,-1.216630432224752312e-04
1.880000000000000000e+02,1.050126700141442299e-01,4.835420461343322707e-01,6.914887380905065939e-03,4.835914867398590777e-01,3.979104304034466327e-02,-4.172366430451490693e-03,-1.157635535374179625e-03,1.127539476867056578e-03,-6.827078406252962139e-04,6.514910109345350975e-05,-6.749736325917243818e-05
1.890000000000000000e+02,6.280084261539901902e-02,-7.215036546784892035e-02,-2.952928863215650845e-01,3.039795452810352128e-01,1.302205540054755285e-02,1.675476613323478858e-02,8.751160662050727623e-03,6.929886683044506057e-03,1.960585190172725589e-04,-5.017686653929764873e-05,2.269239054841776237e-04
1.900000000000000000e+02,1.212836936438035501e-01,1.166758033302264241e-01,3.815835439281916042e-01,3.990228616001241235e-01,5.068519130678836304e-02,-3.872530492521342182e-04,-7.609988457937255646e-04,1.696878252115396890e-04,1.491944909770559491e-05,-6.376586370904213652e-05,1.714906163081675317e-04
1.910000000000000000e+02,1.004838443518310809e-01,3.738046054007897467e-01,3.729641198960003123e-01,5.280455640838565001e-01,3.756281692936179473e-02,-1.465020728960153562e-03,8.215828443880468512e-05,3.719770416346079855e-04,-1.158815030698923110e-03,2.294738956103437033e-04,-2.015508660964115961e-04
1.920000000000000000e+02,1.326918471156916524e-01,-4.613324181746866204e-01,-1.609314284170378917e-01,4.885964845465551321e-01,6.394905460302709177e-02,-7.842247434090232616e-03,2.039742896257745741e-03,-3.829577099559999809e-04,4.227208254559133849e-04,-4.001553471826291286e-04,7.835875684336635061e-05
1.930000000000000000e+02,1.863556755142987686e-01,-2.882736183403054597e-01,-1.004939328894155492e-01,3.052879125982462249e-01,1.158723640986858427e-01,7.108534961497436910e-04,8.854821346935271009e-04,-8.134174854527165266e-04,1.791023515573808567e-04,-2.271673893261549892e-04,2.256520463403965948e-04
1.940000000000000000e+02,1.351058488547844383e-01,-2.054453732800015642e-01,-6.151881724717200850e-02,2.144583089498985351e-01,5.901593602656023119e-02,9.460944704606788491e-04,-3.912711945482039155e-03,-4.956191451480518317e-03,-7.885080129821364636e-05,1.071367858287430863e-04,-8.585429326501969882e-05
1.950000000000000000e+02,5.003325495654473154e-02,-2.469553179651962083e-02,1.527360053020729858e-01,1.547196064057421994e-01,7.965585999318552241e-03,-2.116000128855133333e-02,2.218769919931418144e-03,3.128233537526226016e-03,4.215272694001459541e-03,1.191999786267494699e-03,7.129209867826613589e-04
1.960000000000000000e+02,6.394856900985014525e-02,-3.647335942987698920e-01,4.299093561921520923e-01,5.637842223330219449e-01,1.559499620000404790e-02,-3.498180047183385710e-03,1.001206293962164651e-03,2.123338686067510750e-03,-2.400877637937282039e-03,-4.400675314367719082e-04,3.778587309386516324e-04
1.970000000000000000e+02,1.760422339774396772e-01,-1.587691544143420286e-01,4.443794613508718072e-01,4.718906123922536611e-01,1.120677693258152752e-01,-7.524715043362162348e-04,1.380092940290511550e-03,2.015592631157137049e-04,1.403302158091701557e-04,-1.266872130121221574e-04,-1.380261503458601879e-05
1.980000000000000000e+02,9.157103795482141040e-02,2.914810433123347089e-01,6.428537367558095905e-02,2.984858587589305223e-01,2.767457694951836952e-02,-1.907810339905835484e-03,4.747616989994485337e-03,3.789537037945489573e-03,-1.404833473259814447e-03,2.979494244428337879e-04,1.920413299520973283e-04
1.990000000000000000e+02,7.436651640625330240e-02,-2.915776529056513522e-01,2.553540915936464151e-01,3.875864287711643374e-01,1.888643752312978152e-02,7.544423229531638242e-03,3.521632278217445844e-03,5.357074749319234996e-04,6.899313764063830234e-04,1.622791938137968515e-03,5.033128511156004237e-04
